what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1243604396859
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1243604396859
stopped,bundle,org.jboss.tools.esb.ui,1.1.1.GA-R200905070146-H18,org.jboss.tools.esb.ui,1243604396859
stopped,bundle,org.jboss.tools.jsf.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.ui,1243604396875
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.tiles.ui,1243604396875
stopped,bundle,org.jboss.tools.seam.ui.pages,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.ui.pages,1243604396875
stopped,bundle,org.jboss.tools.seam.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.xml.ui,1243604396875
stopped,bundle,org.jboss.tools.struts.debug,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.debug,1243604396875
stopped,bundle,org.jboss.tools.struts.validator.ui,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.validator.ui,1243604396875
stopped,bundle,org.jboss.tools.struts.ui,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.ui,1243604396875
stopped,bundle,org.jboss.tools.jst.web.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.ui,1243604396875
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.301.v200805140145,org.eclipse.jst.server.websphere.core,1243604396875
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1243604396875
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1243604396875
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1243604396875
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1243604396875
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.pde.ui,1243604396875
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080603,org.eclipse.pde.api.tools.ui,1243604396875
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080530-1200,org.eclipse.pde.runtime,1243604396875
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1243604396875
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.ajax4jsf,1243604396875
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.facelets,1243604396875
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.jsf,1243604396875
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.myfaces,1243604396875
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.richfaces,1243604396875
