what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.0.v20080530,org.eclipse.wst.server.core,1244296462015
started,bundle,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui,1244296462031
started,bundle,org.eclipse.wst.sse.core,1.1.300.v200805221633,org.eclipse.wst.sse.core,1244296462031
started,bundle,org.eclipse.wst.sse.ui,1.1.0.v200806041847,org.eclipse.wst.sse.ui,1244296462343
started,bundle,org.eclipse.wst.validation,1.2.0.v200806051402,org.eclipse.wst.validation,1244296462343
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1244296462343
started,bundle,org.eclipse.wst.xml.core,1.1.300.v200806051910,org.eclipse.wst.xml.core,1244296462359
started,bundle,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui,1244296462375
started,bundle,org.guvnor.tools,5.0.0.CR1-R200905070146-H18,org.guvnor.tools,1244296462375
started,bundle,org.hibernate.eclipse,3.2.4.GA-R200905070146-H18,org.hibernate.eclipse,1244296462375
started,bundle,org.hibernate.eclipse.console,3.2.4.GA-R200905070146-H18,org.hibernate.eclipse.console,1244296462375
started,bundle,org.hibernate.eclipse.mapper,3.2.4.GA-R200905070146-H18,org.hibernate.eclipse.mapper,1244296462375
started,bundle,org.jboss.ide.eclipse.as.core,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.core,1244296462406
started,bundle,org.jboss.ide.eclipse.as.ui,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.ui,1244296462406
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.ui.mbeans,1244296462406
started,bundle,org.jboss.tools.common,3.0.1.GA-R200905070146-H18,org.jboss.tools.common,1244296462421
started,bundle,org.jboss.tools.common.model,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model,1244296462421
started,bundle,org.jboss.tools.common.model.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model.ui,1244296462453
started,bundle,org.jboss.tools.common.text.ext,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.text.ext,1244296462453
started,bundle,org.jboss.tools.common.text.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.text.xml,1244296462468
started,bundle,org.jboss.tools.common.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification,1244296462468
started,bundle,org.jboss.tools.common.verification.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification.ui,1244296462468
started,bundle,org.jboss.tools.esb.core,1.1.1.GA-R200905070146-H18,org.jboss.tools.esb.core,1244296462484
started,bundle,org.jboss.tools.hibernate.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.xml,1244296462484
started,bundle,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.xml.ui,1244296462484
