what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.ide.eclipse.as.core,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.core,1243600545406
started,bundle,org.jboss.ide.eclipse.as.ui,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.ui,1243600545406
started,bundle,org.jboss.tools.common,3.0.1.GA-R200905070146-H18,org.jboss.tools.common,1243600545406
started,bundle,org.jboss.tools.common.model,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model,1243600545406
started,bundle,org.jboss.tools.jmx.core,1.0.0.GA-R200905070146-H18,org.jboss.tools.jmx.core,1243600545406
started,bundle,org.jboss.tools.seam.core,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.core,1243600545406
started,bundle,org.jboss.tools.seam.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.ui,1243600545406
started,bundle,org.jboss.tools.smooks.ui,1.0.0.GA-R200905070146-H18,org.jboss.tools.smooks.ui,1243600545406
started,bundle,org.jboss.tools.vpe,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe,1243600545406
started,bundle,org.jboss.tools.vpe.xulrunner,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.xulrunner,1243600545406
started,bundle,org.jboss.tools.jst.web.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.ui,1243600545468
started,bundle,org.jboss.tools.jsf.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.ui,1243600545593
started,bundle,org.jboss.tools.struts.ui,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.ui,1243600545640
started,bundle,org.jboss.tools.common.verification.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification.ui,1243600545687
started,bundle,org.eclipse.wst.sse.core,1.1.300.v200805221633,org.eclipse.wst.sse.core,1243600545765
started,bundle,org.jboss.tools.common.model.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model.ui,1243600545843
started,bundle,org.eclipse.wst.xml.core,1.1.300.v200806051910,org.eclipse.wst.xml.core,1243600546656
started,bundle,org.jboss.tools.common.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification,1243600547703
started,bundle,org.jboss.tools.jsf.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.verification,1243600548078
started,bundle,org.jboss.tools.struts.verification,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.verification,1243600548093
started,bundle,org.jboss.tools.jst.web.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.verification,1243600548093
started,bundle,org.jboss.tools.struts,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts,1243600548156
started,bundle,org.jboss.tools.jsf,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf,1243600548156
started,bundle,org.jboss.tools.jst.web.tiles,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.tiles,1243600548187
started,bundle,org.jboss.tools.hibernate.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.xml,1243600548203
