what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.struts.verification,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.verification,1243604396875
stopped,bundle,org.jboss.tools.struts,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts,1243604396875
stopped,bundle,org.jboss.tools.jst.web.tiles,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.tiles,1243604396875
stopped,bundle,org.jboss.tools.jst.web.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.verification,1243604396875
stopped,bundle,org.jboss.tools.seam.core,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.core,1243604396875
stopped,bundle,org.jboss.tools.seam.pages.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.pages.xml,1243604396875
stopped,bundle,org.jboss.tools.seam.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.xml,1243604396875
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20080530,org.eclipse.pde.ui,1243604396890
stopped,bundle,org.jboss.tools.common.el.core,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.el.core,1243604396890
stopped,bundle,org.jboss.tools.common.resref.core,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.resref.core,1243604396890
stopped,bundle,org.jboss.tools.common.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification,1243604396890
stopped,bundle,org.jboss.tools.hibernate.xml,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.xml,1243604396890
stopped,bundle,org.jboss.tools.common.model,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model,1243604396890
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1243604396890
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.100.v20080528,org.eclipse.jst.server.tomcat.ui,1243604396890
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.archives.webtools,1243604396890
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.ui.mbeans,1243604396890
stopped,bundle,org.jboss.ide.eclipse.as.ui,2.0.1.GA-R200905070146-H18,org.jboss.ide.eclipse.as.ui,1243604396890
stopped,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1243604396890
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.0.v20080619-1900,org.eclipse.mylyn.java.tasks,1243604396890
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1243604396890
stopped,bundle,org.drools.eclipse,5.0.0.CR1-R200905070146-H18,org.drools.eclipse,1243604396890
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1243604396890
stopped,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1243604396890
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.0.100.v200805140145,org.eclipse.jst.server.preview.adapter,1243604396890
