what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.vpe.seam,1243604396875
stopped,bundle,org.jboss.tools.vpe.docbook,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.docbook,1243604396875
stopped,bundle,org.jboss.tools.vpe.html,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.html,1243604396875
stopped,bundle,org.jboss.tools.vpe.jsp,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.jsp,1243604396875
stopped,bundle,org.jboss.tools.vpe,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe,1243604396875
stopped,bundle,org.jboss.tools.common.el.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.el.ui,1243604396875
stopped,bundle,org.jboss.tools.vpe.resref,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.resref,1243604396875
stopped,bundle,org.jboss.tools.common.resref.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.resref.ui,1243604396875
stopped,bundle,org.jboss.tools.common.verification.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.verification.ui,1243604396875
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.hibernate.xml.ui,1243604396875
stopped,bundle,org.jboss.tools.seam.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.ui,1243604396875
stopped,bundle,org.jboss.tools.jst.jsp,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.jsp,1243604396875
stopped,bundle,org.jboss.tools.jst.web.debug.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.debug.ui,1243604396875
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.0.1.GA-R200905070146-H18,org.jboss.tools.vpe.ui.palette,1243604396875
stopped,bundle,org.jboss.tools.common.model.ui,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.model.ui,1243604396875
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.text.ext.facelets,1243604396875
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.text.ext.richfaces,1243604396875
stopped,bundle,org.jboss.tools.seam.text.ext,3.0.1.GA-R200905070146-H18,org.jboss.tools.seam.text.ext,1243604396875
stopped,bundle,org.jboss.tools.jsf.text.ext,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.text.ext,1243604396875
stopped,bundle,org.jboss.tools.struts.text.ext,3.0.0.GA-R200905070146-H18,org.jboss.tools.struts.text.ext,1243604396875
stopped,bundle,org.jboss.tools.common.text.ext,3.0.1.GA-R200905070146-H18,org.jboss.tools.common.text.ext,1243604396875
stopped,bundle,org.jboss.tools.esb.core,1.1.1.GA-R200905070146-H18,org.jboss.tools.esb.core,1243604396875
stopped,bundle,org.jboss.tools.jsf.verification,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf.verification,1243604396875
stopped,bundle,org.jboss.tools.jsf,3.0.1.GA-R200905070146-H18,org.jboss.tools.jsf,1243604396875
stopped,bundle,org.jboss.tools.jst.web.debug,3.0.1.GA-R200905070146-H18,org.jboss.tools.jst.web.debug,1243604396875
